two moon dataset
# of data : 2000

x position	y_position	class
0.47287236	-0.378200547	0
-1.924994259	-1.400509448	0
-0.197881602	-0.648688913	0
-1.773054637	-1.303504776	0
-0.223434322	-0.639388205	0
-1.526574404	-1.169716413	0
0.465288994	-0.33625294	0
-0.448866743	-0.7011391	0
-1.467599863	-1.101563205	0
-0.398361999	-0.659367821	0
-0.567128949	-0.715701334	0
0.187346537	-0.408249147	0
-2.083922678	-1.283627317	0
-0.488485616	-0.652027053	0
-0.083724559	-0.486675019	0
-1.731160506	-1.100571226	0
-2.163740523	-1.247463323	0
-0.551857368	-0.632572773	0
-0.704780227	-0.67787102	0
-1.890026174	-1.097838855	0
-1.721083484	-1.021333192	0
-0.948855897	-0.730771614	0
-1.463903958	-0.900536366	0
-1.657681896	-0.954311706	0
-0.31105691	-0.473366231	0
-1.919480045	-1.01475677	0
-1.903528543	-0.993831356	0
-0.836495065	-0.620168727	0
0.036094356	-0.318599754	0
-1.134504317	-0.694837568	0
-0.52079698	-0.482566796	0
-1.656784258	-0.837626156	0
-0.759820056	-0.537687496	0
-0.711031697	-0.511046863	0
0.403351034	-0.152924939	0
-0.306508517	-0.364312638	0
0.532940756	-0.099023728	0
-0.617231089	-0.438580991	0
-1.29863615	-0.63073187	0
-0.010662639	-0.238756616	0
0.110884157	-0.194835633	0
-1.427194476	-0.628778467	0
-2.257233763	-0.851171879	0
-1.297181226	-0.565600292	0
-1.276339416	-0.54695189	0
-1.858545818	-0.693615544	0
-1.619634919	-0.614273437	0
-0.403942925	-0.275662727	0
-1.727771413	-0.615034354	0
-0.573718597	-0.300334075	0
-2.121597336	-0.687863937	0
-1.9116163	-0.619115681	0
-0.609925032	-0.278508489	0
-0.625226762	-0.271903264	0
0.132169699	-0.076938711	0
0.399724214	-0.004755547	0
-0.980548922	-0.324905248	0
0.295983048	-0.015046662	0
-1.892607496	-0.511931105	0
0.10464076	-0.043895412	0
-0.511233075	-0.17378636	0
-0.245430635	-0.105251458	0
-0.407381399	-0.131374057	0
-1.19291196	-0.289809141	0
-0.45141305	-0.121524083	0
-0.04648326	-0.027894199	0
-0.924832152	-0.198752998	0
-0.44435635	-0.091085192	0
-1.992760141	-0.387241501	0
-1.28464707	-0.235043316	0
-2.331918529	-0.422682673	0
-0.571293411	-0.076476545	0
-1.872388611	-0.306463813	0
0.14346951	0.073008853	0
0.073623169	0.068229428	0
-1.709239967	-0.235380207	0
-1.28696318	-0.149340049	0
-1.803103924	-0.223918739	0
-1.864822245	-0.22019444	0
-0.016050392	0.092975936	0
0.021033362	0.106970684	0
-0.195444821	0.081334249	0
-0.764550806	0.003447484	0
-2.084505654	-0.182579834	0
-1.724035388	-0.115338345	0
-0.625105405	0.054780427	0
-1.623956168	-0.074295209	0
-0.495634112	0.092432026	0
0.163191645	0.1895494	0
-0.345740421	0.131039836	0
-0.381687248	0.135589964	0
-1.942583466	-0.047607991	0
-0.971676287	0.083148471	0
-1.089224478	0.080479826	0
-1.024706313	0.099252532	0
-0.024072243	0.221058627	0
-1.498568153	0.070832129	0
-1.119904979	0.122985135	0
0.016026726	0.249186593	0
0.328449004	0.287629118	0
0.088886788	0.271853193	0
-2.382348739	0.053504049	0
-1.144028992	0.178301767	0
-1.284057638	0.17792923	0
-0.988868563	0.214101657	0
-0.485584922	0.264793193	0
-2.403520911	0.129208836	0
-1.510190569	0.209440224	0
0.174093589	0.338826741	0
-1.637684135	0.226351541	0
-2.178510348	0.205357659	0
-2.448373317	0.203982291	0
-1.991543463	0.24548306	0
-1.792421899	0.27030596	0
0.051881529	0.37671691	0
0.341697128	0.398114984	0
-1.106128529	0.341132761	0
-1.768075909	0.325417016	0
0.151069504	0.411316664	0
-0.544720318	0.394634665	0
-1.721354042	0.367205723	0
-1.198067173	0.395306993	0
-0.152541645	0.433253543	0
-1.227094704	0.417941606	0
-0.594888336	0.441597403	0
-2.132123727	0.427159934	0
0.126997355	0.470148545	0
0.261470555	0.478880612	0
-2.349706989	0.469497488	0
-1.288094921	0.488087397	0
-0.734046451	0.5	0
